#Determining the burden of the family caregivers of people with neuromuscular diseases who use a wheelchair
1	1	0	11	Determining
1	2	12	15	the
1	3	16	22	burden
1	4	23	25	of
1	5	26	29	the
1	6	30	36	family
1	7	37	47	caregivers
1	8	48	50	of
1	9	51	57	people
1	10	58	62	with
1	11	63	76	neuromuscular
1	12	77	85	diseases
1	13	86	89	who
1	14	90	93	use
1	15	94	95	a
1	16	96	106	wheelchair
#The present study provides a basic outline of the care and support that family caregivers offer to people affected by neuromuscular diseases.
2	1	107	110	The
2	2	111	118	present
2	3	119	124	study
2	4	125	133	provides
2	5	134	135	a
2	6	136	141	basic
2	7	142	149	outline
2	8	150	152	of
2	9	153	156	the
2	10	157	161	care
2	11	162	165	and
2	12	166	173	support
2	13	174	178	that
2	14	179	185	family
2	15	186	196	caregivers
2	16	197	202	offer
2	17	203	205	to
2	18	206	212	people
2	19	213	221	affected
2	20	222	224	by
2	21	225	238	neuromuscular
2	22	239	247	diseases
2	23	247	248	.
#To determine the presence of burden in caregivers of people with neuromuscular diseases who use a wheelchair and to establish whether the presence of burden is influenced by contextual factors, between them, the use of wheelchair.
3	1	390	392	To
3	2	393	402	determine
3	3	403	406	the
3	4	407	415	presence
3	5	416	418	of
3	6	419	425	burden
3	7	426	428	in
3	8	429	439	caregivers
3	9	440	442	of
3	10	443	449	people
3	11	450	454	with
3	12	455	468	neuromuscular
3	13	469	477	diseases
3	14	478	481	who
3	15	482	485	use
3	16	486	487	a
3	17	488	498	wheelchair
3	18	499	502	and
3	19	503	505	to
3	20	506	515	establish
3	21	516	523	whether
3	22	524	527	the
3	23	528	536	presence
3	24	537	539	of
3	25	540	546	burden
3	26	547	549	is
3	27	550	560	influenced
3	28	561	563	by
3	29	564	574	contextual
3	30	575	582	factors
3	31	582	583	,
3	32	584	591	between
3	33	592	596	them
3	34	596	597	,
3	35	598	601	the
3	36	602	605	use
3	37	606	608	of
3	38	609	619	wheelchair
3	39	619	620	.
#The applied design was cross-sectional and descriptive.
4	1	851	854	The
4	2	855	862	applied
4	3	863	869	design
4	4	870	873	was
4	5	874	889	cross-sectional
4	6	890	893	and
4	7	894	905	descriptive
4	8	905	906	.
#The data were collected through a specific questionnaire, the Functional Independence Measure, the Matching Person and Technology form and the Zarit Burden Interview.
5	1	963	966	The
5	2	967	971	data
5	3	972	976	were
5	4	977	986	collected
5	5	987	994	through
5	6	995	996	a
5	7	997	1005	specific
5	8	1006	1019	questionnaire
5	9	1019	1020	,
5	10	1021	1024	the
5	11	1025	1035	Functional
5	12	1036	1048	Independence
5	13	1049	1056	Measure
5	14	1056	1057	,
5	15	1058	1061	the
5	16	1062	1070	Matching
5	17	1071	1077	Person
5	18	1078	1081	and
5	19	1082	1092	Technology
5	20	1093	1097	form
5	21	1098	1101	and
5	22	1102	1105	the
5	23	1106	1111	Zarit
5	24	1112	1118	Burden
5	25	1119	1128	Interview
5	26	1128	1129	.
#The caregiver burden was analyzed in relation to different characteristics of the affected people, their wheelchairs, and factors related to the family caregivers themselves.
6	1	1297	1300	The
6	2	1301	1310	caregiver
6	3	1311	1317	burden
6	4	1318	1321	was
6	5	1322	1330	analyzed
6	6	1331	1333	in
6	7	1334	1342	relation
6	8	1343	1345	to
6	9	1346	1355	different
6	10	1356	1371	characteristics
6	11	1372	1374	of
6	12	1375	1378	the
6	13	1379	1387	affected
6	14	1388	1394	people
6	15	1394	1395	,
6	16	1396	1401	their
6	17	1402	1413	wheelchairs
6	18	1413	1414	,
6	19	1415	1418	and
6	20	1419	1426	factors
6	21	1427	1434	related
6	22	1435	1437	to
6	23	1438	1441	the
6	24	1442	1448	family
6	25	1449	1459	caregivers
6	26	1460	1470	themselves
6	27	1470	1471	.
#The sample consisted of 41 caregivers, most of them (78.1%) being parents of the affected people.
7	1	1647	1650	The
7	2	1651	1657	sample
7	3	1658	1667	consisted
7	4	1668	1670	of
7	5	1671	1673	41
7	6	1674	1684	caregivers
7	7	1684	1685	,
7	8	1686	1690	most
7	9	1691	1693	of
7	10	1694	1698	them
7	11	1699	1700	(
7	12	1700	1704	78.1
7	13	1704	1705	%
7	14	1705	1706	)
7	15	1707	1712	being
7	16	1713	1720	parents
7	17	1721	1723	of
7	18	1724	1727	the
7	19	1728	1736	affected
7	20	1737	1743	people
7	21	1743	1744	.
#The burden was detected in 71.7% of caregivers.
8	1	1842	1845	The
8	2	1846	1852	burden
8	3	1853	1856	was
8	4	1857	1865	detected
8	5	1866	1868	in
8	6	1869	1873	71.7
8	7	1873	1874	%
8	8	1875	1877	of
8	9	1878	1888	caregivers
8	10	1888	1889	.
