#Effect of Health Insurance on Hepatitis C Sustained Virologic Response Rates to Sofosbuvir-Based Treatment Regimens in a South Florida Community Hospital
1	1	0	6	Effect
1	2	7	9	of
1	3	10	16	Health
1	4	17	26	Insurance
1	5	27	29	on
1	6	30	39	Hepatitis
1	7	40	41	C
1	8	42	51	Sustained
1	9	52	61	Virologic
1	10	62	70	Response
1	11	71	76	Rates
1	12	77	79	to
1	13	80	96	Sofosbuvir-Based
1	14	97	106	Treatment
1	15	107	115	Regimens
1	16	116	118	in
1	17	119	120	a
1	18	121	126	South
1	19	127	134	Florida
1	20	135	144	Community
1	21	145	153	Hospital
#The high cost of direct-acting antiviral-based regimens raises concerns about the outcome of treatment in uninsured patients with chronic hepatitis C virus (HCV) infection.
2	1	154	157	The
2	2	158	162	high
2	3	163	167	cost
2	4	168	170	of
2	5	171	184	direct-acting
2	6	185	200	antiviral-based
2	7	201	209	regimens
2	8	210	216	raises
2	9	217	225	concerns
2	10	226	231	about
2	11	232	235	the
2	12	236	243	outcome
2	13	244	246	of
2	14	247	256	treatment
2	15	257	259	in
2	16	260	269	uninsured
2	17	270	278	patients
2	18	279	283	with
2	19	284	291	chronic
2	20	292	301	hepatitis
2	21	302	303	C
2	22	304	309	virus
2	23	310	311	(
2	24	311	314	HCV
2	25	314	315	)
2	26	316	325	infection
2	27	325	326	.
#This study assessed the relationship between health insurance status and sustained virologic response (SVR) rates in a community hospital in South Florida.
3	1	500	504	This
3	2	505	510	study
3	3	511	519	assessed
3	4	520	523	the
3	5	524	536	relationship
3	6	537	544	between
3	7	545	551	health
3	8	552	561	insurance
3	9	562	568	status
3	10	569	572	and
3	11	573	582	sustained
3	12	583	592	virologic
3	13	593	601	response
3	14	602	603	(
3	15	603	606	SVR
3	16	606	607	)
3	17	608	613	rates
3	18	614	616	in
3	19	617	618	a
3	20	619	628	community
3	21	629	637	hospital
3	22	638	640	in
3	23	641	646	South
3	24	647	654	Florida
3	25	654	655	.
#Sofosbuvir-based therapy was initiated in 82 patients, of which 73% were uninsured and 28 (34%) were HIV coinfection.
4	1	812	828	Sofosbuvir-based
4	2	829	836	therapy
4	3	837	840	was
4	4	841	850	initiated
4	5	851	853	in
4	6	854	856	82
4	7	857	865	patients
4	8	865	866	,
4	9	867	869	of
4	10	870	875	which
4	11	876	878	73
4	12	878	879	%
4	13	880	884	were
4	14	885	894	uninsured
4	15	895	898	and
4	16	899	901	28
4	17	902	903	(
4	18	903	905	34
4	19	905	906	%
4	20	906	907	)
4	21	908	912	were
4	22	913	916	HIV
4	23	917	928	coinfection
4	24	928	929	.
#The overall SVR rate for those tested was 98%.
5	1	1048	1051	The
5	2	1052	1059	overall
5	3	1060	1063	SVR
5	4	1064	1068	rate
5	5	1069	1072	for
5	6	1073	1078	those
5	7	1079	1085	tested
5	8	1086	1089	was
5	9	1090	1092	98
5	10	1092	1093	%
5	11	1093	1094	.
#The SVR rates were similar between HCV mono- and HCV/HIV coinfected patients (96% versus 100%, P = .204).
6	1	1142	1145	The
6	2	1146	1149	SVR
6	3	1150	1155	rates
6	4	1156	1160	were
6	5	1161	1168	similar
6	6	1169	1176	between
6	7	1177	1180	HCV
6	8	1181	1186	mono-
6	9	1187	1190	and
6	10	1191	1198	HCV/HIV
6	11	1199	1209	coinfected
6	12	1210	1218	patients
6	13	1219	1220	(
6	14	1220	1222	96
6	15	1222	1223	%
6	16	1224	1230	versus
6	17	1231	1234	100
6	18	1234	1235	%
6	19	1235	1236	,
6	20	1237	1238	P
6	21	1239	1240	=
6	22	1241	1245	.204
6	23	1245	1246	)
6	24	1246	1247	.
#Uninsured patients, with access to patient assistance programs, had comparable SVR rates to insured patients (100% versus 95%, P = .131).
7	1	1354	1363	Uninsured
7	2	1364	1372	patients
7	3	1372	1373	,
7	4	1374	1378	with
7	5	1379	1385	access
7	6	1386	1388	to
7	7	1389	1396	patient
7	8	1397	1407	assistance
7	9	1408	1416	programs
7	10	1416	1417	,
7	11	1418	1421	had
7	12	1422	1432	comparable
