#Doravirine dose selection and 96-week safety and efficacy versus efavirenz in antiretroviral therapy-naive adults with HIV-1 infection in a Phase IIb trial
1	1	0	10	Doravirine
1	2	11	15	dose
1	3	16	25	selection
1	4	26	29	and
1	5	30	37	96-week
1	6	38	44	safety
1	7	45	48	and
1	8	49	57	efficacy
1	9	58	64	versus
1	10	65	74	efavirenz
1	11	75	77	in
1	12	78	92	antiretroviral
1	13	93	106	therapy-naive
1	14	107	113	adults
1	15	114	118	with
1	16	119	124	HIV-1
1	17	125	134	infection
1	18	135	137	in
1	19	138	139	a
1	20	140	145	Phase
1	21	146	149	IIb
1	22	150	155	trial
#BACKGROUND: The safety and efficacy of doravirine were compared with that of efavirenz as initial treatment of adults living with HIV-1 infection (NCT01632345).
2	1	156	166	BACKGROUND
2	2	166	167	:
2	3	168	171	The
2	4	172	178	safety
2	5	179	182	and
2	6	183	191	efficacy
2	7	192	194	of
2	8	195	205	doravirine
2	9	206	210	were
2	10	211	219	compared
2	11	220	224	with
2	12	225	229	that
2	13	230	232	of
2	14	233	242	efavirenz
2	15	243	245	as
2	16	246	253	initial
2	17	254	263	treatment
2	18	264	266	of
2	19	267	273	adults
2	20	274	280	living
2	21	281	285	with
2	22	286	291	HIV-1
2	23	292	301	infection
2	24	302	303	(
2	25	303	314	NCT01632345
2	26	314	315	)
2	27	315	316	.
#METHODS: A Phase IIb double-blind trial with participants stratified by screening HIV-1 RNA (≤ or >100,000 copies/ml) and randomized 1:1:1:1:1 to receive once-daily doravirine (25, 50, 100 or 200 mg) or efavirenz 600 mg (Part I) for up to 96 weeks, with open-label tenofovir disoproxil fumarate 300 mg/emtricitabine 200 mg (TDF/FTC).
3	1	478	485	METHODS
3	2	485	486	:
3	3	487	488	A
3	4	489	494	Phase
3	5	495	498	IIb
3	6	499	511	double-blind
3	7	512	517	trial
3	8	518	522	with
3	9	523	535	participants
3	10	536	546	stratified
3	11	547	549	by
3	12	550	559	screening
3	13	560	565	HIV-1
3	14	566	569	RNA
3	15	570	571	(
3	16	571	572	≤
3	17	573	575	or
3	18	576	577	>
3	19	577	584	100,000
3	20	585	594	copies/ml
3	21	594	595	)
3	22	596	599	and
3	23	600	610	randomized
3	24	611	620	1:1:1:1:1
3	25	621	623	to
3	26	624	631	receive
3	27	632	642	once-daily
3	28	643	653	doravirine
3	29	654	655	(
3	30	655	657	25
3	31	657	658	,
3	32	659	661	50
3	33	661	662	,
3	34	663	666	100
3	35	667	669	or
3	36	670	673	200
3	37	674	676	mg
3	38	676	677	)
3	39	678	680	or
3	40	681	690	efavirenz
3	41	691	694	600
3	42	695	697	mg
3	43	698	699	(
3	44	699	703	Part
3	45	704	705	I
3	46	705	706	)
3	47	707	710	for
3	48	711	713	up
3	49	714	716	to
3	50	717	719	96
3	51	720	725	weeks
3	52	725	726	,
3	53	727	731	with
3	54	732	742	open-label
3	55	743	752	tenofovir
3	56	753	763	disoproxil
3	57	764	772	fumarate
3	58	773	776	300
3	59	777	793	mg/emtricitabine
3	60	794	797	200
3	61	798	800	mg
3	62	801	802	(
3	63	802	809	TDF/FTC
3	64	809	810	)
3	65	810	811	.
#After dose selection at week 24, doravirine 100 mg was provided to participants receiving the other doses of doravirine and additional participants were randomized 1:1 to receive once-daily doravirine 100 mg or efavirenz 600 mg for 96 weeks with TDF/FTC
4	1	1146	1151	After
4	2	1152	1156	dose
4	3	1157	1166	selection
4	4	1167	1169	at
4	5	1170	1174	week
4	6	1175	1177	24
4	7	1177	1178	,
4	8	1179	1189	doravirine
4	9	1190	1193	100
4	10	1194	1196	mg
4	11	1197	1200	was
4	12	1201	1209	provided
4	13	1210	1212	to
4	14	1213	1225	participants
4	15	1226	1235	receiving
4	16	1236	1239	the
4	17	1240	1245	other
4	18	1246	1251	doses
4	19	1252	1254	of
4	20	1255	1265	doravirine
4	21	1266	1269	and
4	22	1270	1280	additional
4	23	1281	1293	participants
4	24	1294	1298	were
4	25	1299	1309	randomized
4	26	1310	1313	1:1
4	27	1314	1316	to
4	28	1317	1324	receive
4	29	1325	1335	once-daily
4	30	1336	1346	doravirine
4	31	1347	1350	100
4	32	1351	1353	mg
4	33	1354	1356	or
4	34	1357	1366	efavirenz
4	35	1367	1370	600
4	36	1371	1373	mg
4	37	1374	1377	for
4	38	1378	1380	96
4	39	1381	1386	weeks
4	40	1387	1391	with
4	41	1392	1399	TDF/FTC
#(Part II)
5	1	1654	1655	(
5	2	1655	1659	Part
5	3	1660	1662	II
5	4	1662	1663	)
#.
6	1	1673	1674	.
#Primary outcomes were the proportion of participants with HIV-1 RNA <40 copies/ml at week 24, and central nervous system (CNS) adverse events (AEs) by weeks 8 and 24 (Parts I+II combined).
7	1	1677	1684	Primary
7	2	1685	1693	outcomes
7	3	1694	1698	were
7	4	1699	1702	the
7	5	1703	1713	proportion
7	6	1714	1716	of
7	7	1717	1729	participants
7	8	1730	1734	with
7	9	1735	1740	HIV-1
7	10	1741	1744	RNA
7	11	1745	1746	<
7	12	1746	1748	40
7	13	1749	1758	copies/ml
7	14	1759	1761	at
7	15	1762	1766	week
7	16	1767	1769	24
7	17	1769	1770	,
7	18	1771	1774	and
7	19	1775	1782	central
7	20	1783	1790	nervous
7	21	1791	1797	system
7	22	1798	1799	(
7	23	1799	1802	CNS
7	24	1802	1803	)
7	25	1804	1811	adverse
7	26	1812	1818	events
7	27	1819	1820	(
7	28	1820	1823	AEs
7	29	1823	1824	)
7	30	1825	1827	by
7	31	1828	1833	weeks
7	32	1834	1835	8
7	33	1836	1839	and
7	34	1840	1842	24
7	35	1843	1844	(
7	36	1844	1849	Parts
7	37	1850	1854	I+II
7	38	1855	1863	combined
7	39	1863	1864	)
7	40	1864	1865	.
#RESULTS: 210 and 132 participants were randomized in Parts I and II, respectively, and 216 (108 on doravirine 100 mg, 108 on efavirenz) were evaluable for Parts I+II combined.
