#Treatment Efficacy for Veterans With Posttraumatic Stress Disorder: Latent Class Trajectories of Treatment Response and Their Predictors
1	1	0	9	Treatment
1	2	10	18	Efficacy
1	3	19	22	for
1	4	23	31	Veterans
1	5	32	36	With
1	6	37	50	Posttraumatic
1	7	51	57	Stress
1	8	58	66	Disorder
1	9	66	67	:
1	10	68	74	Latent
1	11	75	80	Class
1	12	81	93	Trajectories
1	13	94	96	of
1	14	97	106	Treatment
1	15	107	115	Response
1	16	116	119	and
1	17	120	125	Their
1	18	126	136	Predictors
#Evidence suggests that veterans with posttraumatic stress disorder (PTSD) have a poorer treatment response than nonveterans.
2	1	137	145	Evidence
2	2	146	154	suggests
2	3	155	159	that
2	4	160	168	veterans
2	5	169	173	with
2	6	174	187	posttraumatic
2	7	188	194	stress
2	8	195	203	disorder
2	9	204	205	(
2	10	205	209	PTSD
2	11	209	210	)
2	12	211	215	have
2	13	216	217	a
2	14	218	224	poorer
2	15	225	234	treatment
2	16	235	243	response
2	17	244	248	than
2	18	249	260	nonveterans
2	19	260	261	.
#  In this study, we explored heterogeneity in treatment response for 960 veterans in the United Kingdom with PTSD who had been offered a residential intervention consisting of a mixture of group sessions and individual trauma-focused cognitive behavioral therapy (TF-CBT).
3	1	386	388	  
3	2	388	390	In
3	3	391	395	this
3	4	396	401	study
3	5	401	402	,
3	6	403	405	we
3	7	406	414	explored
3	8	415	428	heterogeneity
3	9	429	431	in
3	10	432	441	treatment
3	11	442	450	response
3	12	451	454	for
3	13	455	458	960
3	14	459	467	veterans
3	15	468	470	in
3	16	471	474	the
3	17	475	481	United
3	18	482	489	Kingdom
3	19	490	494	with
3	20	495	499	PTSD
3	21	500	503	who
3	22	504	507	had
3	23	508	512	been
3	24	513	520	offered
3	25	521	522	a
3	26	523	534	residential
3	27	535	547	intervention
3	28	548	558	consisting
3	29	559	561	of
3	30	562	563	a
3	31	564	571	mixture
3	32	572	574	of
3	33	575	580	group
3	34	581	589	sessions
3	35	590	593	and
3	36	594	604	individual
3	37	605	619	trauma-focused
3	38	620	629	cognitive
3	39	630	640	behavioral
3	40	641	648	therapy
3	41	649	650	(
3	42	650	656	TF-CBT
3	43	656	657	)
3	44	657	658	.
