#Use of a Wearable EEG Headband as a Meditation Device for Women With Newly Diagnosed Breast Cancer: A Randomized Controlled Trial
1	1	0	3	Use
1	2	4	6	of
1	3	7	8	a
1	4	9	17	Wearable
1	5	18	21	EEG
1	6	22	30	Headband
1	7	31	33	as
1	8	34	35	a
1	9	36	46	Meditation
1	10	47	53	Device
1	11	54	57	for
1	12	58	63	Women
1	13	64	68	With
1	14	69	74	Newly
1	15	75	84	Diagnosed
1	16	85	91	Breast
1	17	92	98	Cancer
1	18	98	99	:
1	19	100	101	A
1	20	102	112	Randomized
1	21	113	123	Controlled
1	22	124	129	Trial
#Background: Breast cancer diagnosis and treatment affect quality of life and stress and are associated with fatigue.
2	1	130	140	Background
2	2	140	141	:
2	3	142	148	Breast
2	4	149	155	cancer
2	5	156	165	diagnosis
2	6	166	169	and
2	7	170	179	treatment
2	8	180	186	affect
2	9	187	194	quality
2	10	195	197	of
2	11	198	202	life
2	12	203	206	and
2	13	207	213	stress
2	14	214	217	and
2	15	218	221	are
2	16	222	232	associated
2	17	233	237	with
2	18	238	245	fatigue
2	19	245	246	.
#Meditation interventions are effective strategies for patients with breast cancer but are often limited by poor access, high cost, substantial time commitment, and poor adherence.
3	1	364	374	Meditation
3	2	375	388	interventions
3	3	389	392	are
3	4	393	402	effective
3	5	403	413	strategies
3	6	414	417	for
3	7	418	426	patients
3	8	427	431	with
3	9	432	438	breast
3	10	439	445	cancer
3	11	446	449	but
3	12	450	453	are
3	13	454	459	often
3	14	460	467	limited
3	15	468	470	by
3	16	471	475	poor
3	17	476	482	access
3	18	482	483	,
3	19	484	488	high
3	20	489	493	cost
3	21	493	494	,
3	22	495	506	substantial
3	23	507	511	time
3	24	512	522	commitment
3	25	522	523	,
3	26	524	527	and
3	27	528	532	poor
3	28	533	542	adherence
3	29	542	543	.
#In this feasibility study, we investigated the use of a portable, wearable, electroencephalographic device for guided meditation practices by breast cancer patients during the period from breast cancer diagnosis until 3 months after surgical treatment.
4	1	724	726	In
4	2	727	731	this
4	3	732	743	feasibility
4	4	744	749	study
4	5	749	750	,
4	6	751	753	we
4	7	754	766	investigated
4	8	767	770	the
4	9	771	774	use
4	10	775	777	of
4	11	778	779	a
4	12	780	788	portable
4	13	788	789	,
4	14	790	798	wearable
4	15	798	799	,
4	16	800	823	electroencephalographic
4	17	824	830	device
4	18	831	834	for
4	19	835	841	guided
4	20	842	852	meditation
4	21	853	862	practices
4	22	863	865	by
4	23	866	872	breast
4	24	873	879	cancer
4	25	880	888	patients
4	26	889	895	during
4	27	896	899	the
4	28	900	906	period
4	29	907	911	from
4	30	912	918	breast
4	31	919	925	cancer
4	32	926	935	diagnosis
4	33	936	941	until
4	34	942	943	3
4	35	944	950	months
4	36	951	956	after
4	37	957	965	surgical
4	38	966	975	treatment
4	39	975	976	.
#Methods: We enrolled women (age = 20-75 years) who had received a recent diagnosis of breast cancer and planned to undergo surgical treatment.
5	1	1230	1237	Methods
5	2	1237	1238	:
5	3	1239	1241	We
5	4	1242	1250	enrolled
5	5	1251	1256	women
5	6	1257	1258	(
5	7	1258	1261	age
5	8	1262	1263	=
5	9	1264	1266	20
5	10	1266	1267	-
5	11	1267	1269	75
5	12	1270	1275	years
