#Real-World Outcomes and Factors Associated With the Second-Line Treatment of Patients With Gastric, Gastroesophageal Junction, or Esophageal Adenocarcinoma
1	1	0	10	Real-World
1	2	11	19	Outcomes
1	3	20	23	and
1	4	24	31	Factors
1	5	32	42	Associated
1	6	43	47	With
1	7	48	51	the
1	8	52	63	Second-Line
1	9	64	73	Treatment
1	10	74	76	of
1	11	77	85	Patients
1	12	86	90	With
1	13	91	98	Gastric
1	14	98	99	,
1	15	100	116	Gastroesophageal
1	16	117	125	Junction
1	17	125	126	,
1	18	127	129	or
1	19	130	140	Esophageal
1	20	141	155	Adenocarcinoma
#This retrospective observational study was designed to evaluate overall survival in a real-world patient population and to identify predictive factors associated with receipt of second-line therapy.
2	1	156	160	This
2	2	161	174	retrospective
2	3	175	188	observational
2	4	189	194	study
2	5	195	198	was
2	6	199	207	designed
2	7	208	210	to
2	8	211	219	evaluate
2	9	220	227	overall
2	10	228	236	survival
2	11	237	239	in
2	12	240	241	a
2	13	242	252	real-world
2	14	253	260	patient
2	15	261	271	population
2	16	272	275	and
2	17	276	278	to
2	18	279	287	identify
2	19	288	298	predictive
2	20	299	306	factors
2	21	307	317	associated
2	22	318	322	with
2	23	323	330	receipt
2	24	331	333	of
2	25	334	345	second-line
2	26	346	353	therapy
2	27	353	354	.
#A retrospective analysis of electronic medical records (Flatiron Health, New York) was conducted among patients initiating first-line therapy from January 1, 2013, through April 30, 2018.
3	1	554	555	A
3	2	556	569	retrospective
3	3	570	578	analysis
3	4	579	581	of
3	5	582	592	electronic
3	6	593	600	medical
3	7	601	608	records
3	8	609	610	(
3	9	610	618	Flatiron
3	10	619	625	Health
3	11	625	626	,
3	12	627	630	New
3	13	631	635	York
3	14	635	636	)
3	15	637	640	was
3	16	641	650	conducted
3	17	651	656	among
3	18	657	665	patients
3	19	666	676	initiating
3	20	677	687	first-line
3	21	688	695	therapy
3	22	696	700	from
3	23	701	708	January
3	24	709	710	1
3	25	710	711	,
3	26	712	716	2013
3	27	716	717	,
3	28	718	725	through
3	29	726	731	April
3	30	732	734	30
3	31	734	735	,
3	32	736	740	2018
3	33	740	741	.
#Eligible patients were diagnosed with advanced gastric, gastroesophageal junction, or esophageal adenocarcinoma and ≥18 years of age at the time of treatment initiation.
4	1	930	938	Eligible
4	2	939	947	patients
4	3	948	952	were
4	4	953	962	diagnosed
4	5	963	967	with
4	6	968	976	advanced
4	7	977	984	gastric
4	8	984	985	,
4	9	986	1002	gastroesophageal
4	10	1003	1011	junction
4	11	1011	1012	,
4	12	1013	1015	or
4	13	1016	1026	esophageal
4	14	1027	1041	adenocarcinoma
4	15	1042	1045	and
4	16	1046	1049	≥18
4	17	1050	1055	years
4	18	1056	1058	of
4	19	1059	1062	age
4	20	1063	1065	at
4	21	1066	1069	the
4	22	1070	1074	time
4	23	1075	1077	of
4	24	1078	1087	treatment
4	25	1088	1098	initiation
4	26	1098	1099	.
#Patients alive 45 days after discontinuation of first-line therapy were considered potentially eligible for continued therapy and were categorized into those who received and those who did not receive second-line therapy.
5	1	1270	1278	Patients
5	2	1279	1284	alive
5	3	1285	1287	45
5	4	1288	1292	days
5	5	1293	1298	after
5	6	1299	1314	discontinuation
5	7	1315	1317	of
5	8	1318	1328	first-line
5	9	1329	1336	therapy
5	10	1337	1341	were
5	11	1342	1352	considered
5	12	1353	1364	potentially
5	13	1365	1373	eligible
5	14	1374	1377	for
5	15	1378	1387	continued
5	16	1388	1395	therapy
5	17	1396	1399	and
5	18	1400	1404	were
5	19	1405	1416	categorized
5	20	1417	1421	into
5	21	1422	1427	those
5	22	1428	1431	who
5	23	1432	1440	received
5	24	1441	1444	and
5	25	1445	1450	those
5	26	1451	1454	who
5	27	1455	1458	did
5	28	1459	1462	not
5	29	1463	1470	receive
5	30	1471	1482	second-line
5	31	1483	1490	therapy
5	32	1490	1491	.
#Survival analyses were conducted using Kaplan-Meier method and log-rank test without adjusting for any baseline covariates.
6	1	1714	1722	Survival
6	2	1723	1731	analyses
6	3	1732	1736	were
6	4	1737	1746	conducted
6	5	1747	1752	using
6	6	1753	1765	Kaplan-Meier
6	7	1766	1772	method
6	8	1773	1776	and
6	9	1777	1785	log-rank
6	10	1786	1790	test
6	11	1791	1798	without
6	12	1799	1808	adjusting
6	13	1809	1812	for
6	14	1813	1816	any
6	15	1817	1825	baseline
6	16	1826	1836	covariates
6	17	1836	1837	.
#Factors associated with further treatment were evaluated using logistic regression.
7	1	1962	1969	Factors
7	2	1970	1980	associated
7	3	1981	1985	with
7	4	1986	1993	further
7	5	1994	2003	treatment
7	6	2004	2008	were
7	7	2009	2018	evaluated
7	8	2019	2024	using
7	9	2025	2033	logistic
7	10	2034	2044	regression
7	11	2044	2045	.
#A total of 3850 patients met eligibility criteria.
8	1	2130	2131	A
8	2	2132	2137	total
8	3	2138	2140	of
8	4	2141	2145	3850
8	5	2146	2154	patients
8	6	2155	2158	met
8	7	2159	2170	eligibility
8	8	2171	2179	criteria
8	9	2179	2180	.
#Among the 2516 patients available to receive second-line therapy, 1515 (60.2%) received second-line therapy and 1001 (39.8%) did not receive further therapy.
9	1	2232	2237	Among
9	2	2238	2241	the
9	3	2242	2246	2516
9	4	2247	2255	patients
9	5	2256	2265	available
9	6	2266	2268	to
9	7	2269	2276	receive
9	8	2277	2288	second-line
9	9	2289	2296	therapy
9	10	2296	2297	,
9	11	2298	2302	1515
9	12	2303	2304	(
9	13	2304	2308	60.2
9	14	2308	2309	%
9	15	2309	2310	)
9	16	2311	2319	received
9	17	2320	2331	second-line
9	18	2332	2339	therapy
9	19	2340	2343	and
9	20	2344	2348	1001
9	21	2349	2350	(
9	22	2350	2354	39.8
9	23	2354	2355	%
9	24	2355	2356	)
9	25	2357	2360	did
9	26	2361	2364	not
9	27	2365	2372	receive
9	28	2373	2380	further
9	29	2381	2388	therapy
9	30	2388	2389	.
#Among those potentially eligible to receive second-line therapy, median survival was 15.4 months (95% confidence interval [CI]: 14.6-16.0) from initiation of first-line therapy for those who received second-line therapy and 10.0 months (95% CI: 9.3-10.7) for those who did not.
10	1	2548	2553	Among
10	2	2554	2559	those
10	3	2560	2571	potentially
10	4	2572	2580	eligible
10	5	2581	2583	to
10	6	2584	2591	receive
10	7	2592	2603	second-line
10	8	2604	2611	therapy
10	9	2611	2612	,
10	10	2613	2619	median
10	11	2620	2628	survival
10	12	2629	2632	was
10	13	2633	2637	15.4
10	14	2638	2644	months
10	15	2645	2646	(
10	16	2646	2648	95
10	17	2648	2649	%
10	18	2650	2660	confidence
10	19	2661	2669	interval
10	20	2670	2671	[
10	21	2671	2673	CI
10	22	2673	2674	]
10	23	2674	2675	:
10	24	2676	2680	14.6
10	25	2680	2681	-
10	26	2681	2685	16.0
10	27	2685	2686	)
10	28	2687	2691	from
10	29	2692	2702	initiation
10	30	2703	2705	of
10	31	2706	2716	first-line
10	32	2717	2724	therapy
10	33	2725	2728	for
10	34	2729	2734	those
10	35	2735	2738	who
10	36	2739	2747	received
10	37	2748	2759	second-line
10	38	2760	2767	therapy
10	39	2768	2771	and
10	40	2772	2776	10.0
10	41	2777	2783	months
10	42	2784	2785	(
10	43	2785	2787	95
10	44	2787	2788	%
10	45	2789	2791	CI
10	46	2791	2792	:
10	47	2793	2796	9.3
10	48	2796	2797	-
10	49	2797	2801	10.7
10	50	2801	2802	)
10	51	2803	2806	for
10	52	2807	2812	those
10	53	2813	2816	who
10	54	2817	2820	did
10	55	2821	2824	not
10	56	2824	2825	.
#Longer duration of first-line therapy (≥169 vs ≤84 days), HER2-positive tumors, initially diagnosed with stage IV disease, less weight loss during first-line therapy, and younger age were associated with receipt of second-line therapy (all P < .001).
11	1	3104	3110	Longer
11	2	3111	3119	duration
11	3	3120	3122	of
11	4	3123	3133	first-line
11	5	3134	3141	therapy
11	6	3142	3143	(
11	7	3143	3147	≥169
11	8	3148	3150	vs
11	9	3151	3154	≤84
11	10	3155	3159	days
11	11	3159	3160	)
11	12	3160	3161	,
11	13	3162	3175	HER2-positive
11	14	3176	3182	tumors
11	15	3182	3183	,
11	16	3184	3193	initially
11	17	3194	3203	diagnosed
11	18	3204	3208	with
11	19	3209	3214	stage
11	20	3215	3217	IV
11	21	3218	3225	disease
11	22	3225	3226	,
11	23	3227	3231	less
11	24	3232	3238	weight
11	25	3239	3243	loss
11	26	3244	3250	during
11	27	3251	3261	first-line
11	28	3262	3269	therapy
11	29	3269	3270	,
11	30	3271	3274	and
11	31	3275	3282	younger
11	32	3283	3286	age
11	33	3287	3291	were
11	34	3292	3302	associated
11	35	3303	3307	with
11	36	3308	3315	receipt
11	37	3316	3318	of
11	38	3319	3330	second-line
11	39	3331	3338	therapy
11	40	3339	3340	(
11	41	3340	3343	all
11	42	3344	3345	P
11	43	3346	3347	<
11	44	3348	3352	.001
11	45	3352	3353	)
11	46	3353	3354	.
#Longer survival was associated with multiple lines of therapy; however, these results should be interpreted with caution, and no causal relationship can be inferred.
12	1	3606	3612	Longer
12	2	3613	3621	survival
12	3	3622	3625	was
12	4	3626	3636	associated
12	5	3637	3641	with
12	6	3642	3650	multiple
12	7	3651	3656	lines
12	8	3657	3659	of
12	9	3660	3667	therapy
12	10	3667	3668	;
12	11	3669	3676	however
12	12	3676	3677	,
12	13	3678	3683	these
12	14	3684	3691	results
12	15	3692	3698	should
12	16	3699	3701	be
12	17	3702	3713	interpreted
12	18	3714	3718	with
12	19	3719	3726	caution
12	20	3726	3727	,
12	21	3728	3731	and
12	22	3732	3734	no
12	23	3735	3741	causal
12	24	3742	3754	relationship
12	25	3755	3758	can
12	26	3759	3761	be
12	27	3762	3770	inferred
12	28	3770	3771	.
