#Effect of intrathecal morphine before and after laminectomy on intra-operative surgical stress response and post-operative pain: A prospective randomized study
1	1	0	6	Effect
1	2	7	9	of
1	3	10	21	intrathecal
1	4	22	30	morphine
1	5	31	37	before
1	6	38	41	and
1	7	42	47	after
1	8	48	59	laminectomy
1	9	60	62	on
1	10	63	78	intra-operative
1	11	79	87	surgical
1	12	88	94	stress
1	13	95	103	response
1	14	104	107	and
1	15	108	122	post-operative
1	16	123	127	pain
1	17	127	128	:
1	18	129	130	A
1	19	131	142	prospective
1	20	143	153	randomized
1	21	154	159	study
#STUDY OBJECTIVE: Intrathecal administration of morphine.
2	1	160	165	STUDY
2	2	166	175	OBJECTIVE
2	3	175	176	:
2	4	177	188	Intrathecal
2	5	189	203	administration
2	6	204	206	of
2	7	207	215	morphine
2	8	215	216	.
#DESIGN: A prospective, randomized, controlled study.
3	1	274	280	DESIGN
3	2	280	281	:
3	3	282	283	A
3	4	284	295	prospective
3	5	295	296	,
3	6	297	307	randomized
3	7	307	308	,
3	8	309	319	controlled
3	9	320	325	study
3	10	325	326	.
#SETTING: Operating room.
4	1	380	387	SETTING
4	2	387	388	:
4	3	389	398	Operating
4	4	399	403	room
4	5	403	404	.
#PATIENTS: Ninety patients of American Society of Anesthesiologists physical statuses I and II undergoing lumbar laminectomy.
5	1	430	438	PATIENTS
5	2	438	439	:
5	3	440	446	Ninety
5	4	447	455	patients
5	5	456	458	of
5	6	459	467	American
5	7	468	475	Society
5	8	476	478	of
5	9	479	496	Anesthesiologists
5	10	497	505	physical
5	11	506	514	statuses
5	12	515	516	I
5	13	517	520	and
5	14	521	523	II
5	15	524	534	undergoing
5	16	535	541	lumbar
5	17	542	553	laminectomy
5	18	553	554	.
#INTERVENTIONS: Pre-emptive versus post-operative intrathecal morphine injection, compared to a control group.
6	1	680	693	INTERVENTIONS
6	2	693	694	:
6	3	695	706	Pre-emptive
6	4	707	713	versus
6	5	714	728	post-operative
6	6	729	740	intrathecal
6	7	741	749	morphine
6	8	750	759	injection
6	9	759	760	,
6	10	761	769	compared
6	11	770	772	to
6	12	773	774	a
6	13	775	782	control
6	14	783	788	group
6	15	788	789	.
#MAIN OUTCOME: The visual analog score at the time of discharge and 2, 4, 6, 8, 10, 12, 18, and 24 h later, serum cortisol level, the number of patients needing post-operative rescue analgesia, its duration, and the total amount required.
7	1	900	904	MAIN
7	2	905	912	OUTCOME
7	3	912	913	:
7	4	914	917	The
7	5	918	924	visual
7	6	925	931	analog
7	7	932	937	score
7	8	938	940	at
7	9	941	944	the
7	10	945	949	time
7	11	950	952	of
7	12	953	962	discharge
7	13	963	966	and
7	14	967	968	2
7	15	968	969	,
7	16	970	971	4
7	17	971	972	,
7	18	973	974	6
7	19	974	975	,
7	20	976	977	8
7	21	977	978	,
7	22	979	981	10
7	23	981	982	,
7	24	983	985	12
7	25	985	986	,
7	26	987	989	18
7	27	989	990	,
7	28	991	994	and
7	29	995	997	24
7	30	998	999	h
7	31	1000	1005	later
7	32	1005	1006	,
7	33	1007	1012	serum
7	34	1013	1021	cortisol
7	35	1022	1027	level
7	36	1027	1028	,
7	37	1029	1032	the
7	38	1033	1039	number
7	39	1040	1042	of
7	40	1043	1051	patients
7	41	1052	1059	needing
7	42	1060	1074	post-operative
7	43	1075	1081	rescue
7	44	1082	1091	analgesia
7	45	1091	1092	,
7	46	1093	1096	its
7	47	1097	1105	duration
7	48	1105	1106	,
7	49	1107	1110	and
7	50	1111	1114	the
7	51	1115	1120	total
7	52	1121	1127	amount
7	53	1128	1136	required
7	54	1136	1137	.
#MAIN RESULTS: Morphine sulfate consumption as rescue analgesia over 24-h post-operatively was significantly higher in general anesthesia group (Group I) than in pre-emptive intrathecal morphine groups (Group II) [p = 0.001] and then post-operative intrathecal morphine group (Group III) [p = 0.001], and it was higher in Group III than Group II [p = 0.001].
8	1	1376	1380	MAIN
8	2	1381	1388	RESULTS
8	3	1388	1389	:
8	4	1390	1398	Morphine
8	5	1399	1406	sulfate
